Step,agent_generation,avg_distance_between_agents,avg_knowledge_on_grid,avgcurrentAgentKnowledge,best_knowledge,constant_population,epsilon,error_imbalance,explored_50_step,explored_90_step,explored_percentage,explored_weighted_by_initial_knowledge,generation_params,harvest,harvested_50_step,harvested_90_step,initial_curiosity,mean_age,mean_prestige,number_agents,number_connection,percentage_knowledge_harvested,size,step_limit,steps,total_initial_knowledge,use_distance,weighted_50_step,weighted_90_step
400.0,0,9.6,0.08309327948949533,0.10742805390154286,0.3397582150599312,0,0.1,5,45,198,0.9775,0.9956283992903567,"{'seed': 34, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,75,189,0.2,434.45,67.5107260545343,20,2,0.45326813536636457,20,400,400,60.792710185404,0,39,115
400.0,0,9.999999999999998,0.08348690975607986,0.11496798141739965,0.3393105630595872,0,0.1,5,46,221,0.975,0.9967006961586635,"{'seed': 35, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,82,192,0.2,435.9,67.12496839327947,20,2,0.4506781520253671,20,400,400,60.79271018540315,0,31,151
400.0,0,10.189473684210526,0.08168804516054784,0.15721183042496759,0.3853079551307952,0,0.1,5,48,242,0.985,0.9979110637494529,"{'seed': 36, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,70,186,0.2,436.4,68.88785569690738,20,2,0.4625142066447424,20,400,400,60.792710185405895,0,32,127
400.0,0,10.063157894736843,0.07895939209454811,0.09694766222277841,0.30844794507153944,0,0.1,5,55,231,0.9825,0.9974968935436019,"{'seed': 37, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,63,170,0.2,437.65,71.5619357015794,20,2,0.48046802418420564,20,400,400,60.79271018540272,0,29,143
400.0,0,10.305263157894736,0.0789526352958153,0.10090431657350485,0.2997175284903852,0,0.1,5,48,207,1.0,1.0000000000000002,"{'seed': 38, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,69,170,0.2,435.45,71.56855736433826,20,2,0.4805124821378815,20,400,400,60.79271018540297,0,41,128
400.0,0,9.94736842105263,0.0843069647073614,0.14025495629772616,0.34373467754453363,0,0.1,5,42,202,0.98,0.9989084701961015,"{'seed': 39, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,84,201,0.2,437.2,66.32131454101945,20,2,0.4452824067211497,20,400,400,60.79271018540149,0,37,135
400.0,0,10.057894736842105,0.07148755019683346,0.10485737389836207,0.3243636332155484,0,0.1,5,44,263,0.9625,0.9967720873368733,"{'seed': 0, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,144,0.3,436.45,78.88434076134375,20,2,0.5296307733028371,20,400,400,60.79271018540436,0,28,106
400.0,0,10.18421052631579,0.08162267064136325,0.12952791799432797,0.2933915564964326,0,0.1,5,44,182,0.9825,0.9961275059774574,"{'seed': 1, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,66,180,0.3,434.65,68.95192272569584,20,2,0.46294435373953885,20,400,400,60.792710185400715,0,30,98
400.0,0,8.421052631578949,0.07134466390494734,0.12328503480403792,0.31102943634315783,0,0.1,5,46,184,0.985,0.996739724123374,"{'seed': 2, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,50,140,0.3,436.95,79.02436932738536,20,2,0.5305709274196515,20,400,400,60.7927101854015,0,20,82
400.0,0,9.563157894736843,0.06984699617366436,0.13282059798712847,0.30353126971299826,0,0.1,5,51,295,0.9425,0.9921854979506748,"{'seed': 3, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,153,0.3,437.9,80.49208370404284,20,2,0.5404251861076793,20,400,400,60.79271018540164,0,26,146
400.0,0,10.294736842105262,0.0761065829358118,0.1389242816633202,0.24155187732043687,0,0.1,5,51,255,0.97,0.994268996172667,"{'seed': 4, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,65,155,0.3,435.3,74.35768867713696,20,2,0.49923875606987966,20,400,400,60.792710185401035,0,35,122
400.0,0,9.489473684210527,0.07578728353892324,0.13387928045894545,0.2655734719177739,0,0.1,5,44,267,0.9675,0.9956691520790171,"{'seed': 5, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,68,170,0.3,439.85,74.67060208609885,20,2,0.5013396618917815,20,400,400,60.792710185405596,0,29,142
400.0,0,9.931578947368422,0.08498840230617123,0.10667408829354252,0.2611568716286279,0,0.1,5,41,185,1.0,1.0000000000000007,"{'seed': 6, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,72,197,0.3,439.35,65.65350569418288,20,2,0.44079872703828427,20,400,400,60.79271018540027,0,35,123
400.0,0,9.368421052631579,0.07768710485488772,0.1330794773815323,0.277992447816119,0,0.1,5,54,219,0.975,0.992366381024361,"{'seed': 7, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,71,184,0.3,435.75,72.80877719642929,20,2,0.48883933867748036,20,400,400,60.7927101853956,0,32,129
400.0,0,10.168421052631578,0.06927457437604687,0.1311330277420878,0.3629827753822955,0,0.1,5,40,232,0.9825,0.9989520432325738,"{'seed': 8, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,60,146,0.3,437.05,81.05305706570464,20,2,0.5441915705696989,20,400,400,60.79271018540024,0,22,84
400.0,0,9.789473684210527,0.07898955442242196,0.1123887189780223,0.27178272022755623,0,0.1,5,49,213,0.9925,0.9987671151565294,"{'seed': 9, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,70,172,0.3,434.85,71.53237662027236,20,2,0.4802695640216173,20,400,400,60.7927101854065,0,37,183
400.0,0,9.53157894736842,0.0731702927994631,0.12126641067951811,0.31321357403126393,0,0.1,5,50,301,0.955,0.9933571873515263,"{'seed': 10, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,56,144,0.3,437.35,77.23525301076722,20,2,0.5185587707716295,20,400,400,60.79271018540454,0,23,93
400.0,0,9.878947368421052,0.07664971090806462,0.10584968843397595,0.2671549898661543,0,0.1,5,50,209,0.975,0.9991033702070111,"{'seed': 11, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,67,177,0.3,435.95,73.82542326432431,20,2,0.495665117252996,20,400,400,60.79271018539909,0,34,126
400.0,0,9.831578947368424,0.07785791276807894,0.12425534594041152,0.2800139667009281,0,0.1,5,48,262,0.955,0.9947438420318688,"{'seed': 12, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,74,177,0.3,437.2,72.64138544152654,20,2,0.4877154676563835,20,400,400,60.79271018540571,0,38,107
400.0,0,9.9,0.0742902863445118,0.13178620520780623,0.29718748805476386,0,0.1,5,59,271,0.9375,0.996189755200756,"{'seed': 13, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,60,154,0.3,438.85,76.13765933661203,20,2,0.511189508624002,20,400,400,60.79271018540145,0,25,119
400.0,0,10.142105263157896,0.08176972046423595,0.11920734009104399,0.26484369981067624,0,0.1,5,55,257,0.96,0.994986207390261,"{'seed': 14, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,62,176,0.3,436.05,68.80781389928707,20,2,0.4619768046868927,20,400,400,60.79271018540332,0,39,171
400.0,0,10.168421052631581,0.08412813085149487,0.12802380382157597,0.29981737856164464,0,0.1,5,57,202,0.985,0.9973534197993649,"{'seed': 15, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,63,173,0.3,438.2,66.49657171977778,20,2,0.4464590863284664,20,400,400,60.79271018540522,0,24,113
400.0,0,9.973684210526315,0.07165694162302973,0.12948366248425616,0.33010886475084994,0,0.1,5,49,200,0.985,0.9978160038012837,"{'seed': 16, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,54,141,0.3,436.45,78.7183371636569,20,2,0.5285162223924622,20,400,400,60.792710185398434,0,18,132
400.0,0,9.552631578947368,0.06951498166022124,0.1290600742844597,0.2721817653397671,0,0.1,5,44,333,0.9175,0.9942649666207386,"{'seed': 17, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,51,132,0.3,440.4,80.81745792721154,20,2,0.5426097540430647,20,400,400,60.79271018539935,0,21,102
400.0,0,9.521052631578948,0.07561360332322117,0.09687694973270364,0.32463268044269017,0,0.1,5,44,225,0.955,0.9946134075520734,"{'seed': 18, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,147,0.3,435.7,74.84080869747615,20,2,0.5024824319059289,20,400,400,60.792710185401205,0,23,91
400.0,0,7.873684210526316,0.060772959219381945,0.1314578208136669,0.27249600369837573,0,0.1,5,37,210,0.945,0.9966103448661425,"{'seed': 19, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,62,143,0.3,435.4,89.38463991923354,20,2,0.6001299561474195,20,400,400,60.79271018539915,0,31,79
400.0,0,9.973684210526315,0.08121230319233275,0.11166265668064186,0.32762962105481,0,0.1,5,39,165,0.9925,0.9991495811206512,"{'seed': 20, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,76,183,0.3,435.25,69.35408282575986,20,2,0.46564446332693393,20,400,400,60.79271018540658,0,35,126
400.0,0,9.047368421052632,0.07834878482901121,0.1272668124235951,0.24442972311861536,0,0.1,5,50,218,0.995,0.9980656427177341,"{'seed': 21, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,78,186,0.3,439.0,72.16033082180891,20,2,0.4844856589544039,20,400,400,60.79271018540408,0,40,128
400.0,0,8.821052631578947,0.07554434847401674,0.14175030787771004,0.3582085673525706,0,0.1,5,49,233,0.9525,0.9924357775017304,"{'seed': 22, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,68,166,0.3,433.8,74.90867844970852,20,2,0.5029381105489722,20,400,400,60.79271018540609,0,30,147
400.0,0,9.415789473684212,0.07562258909043573,0.12132548985235617,0.32078229980325734,0,0.1,5,43,205,0.975,0.9920654876291787,"{'seed': 23, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,161,0.3,434.45,74.83200264560311,20,2,0.5024233079274876,20,400,400,60.79271018540005,0,25,171
400.0,0,10.336842105263157,0.08451478828816725,0.12366212851706708,0.3380626693754682,0,0.1,5,46,208,0.985,0.9951616427031514,"{'seed': 24, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,81,195,0.3,437.95,66.11764743182644,20,2,0.4439149823692902,20,400,400,60.7927101854002,0,40,146
400.0,0,10.347368421052632,0.07922152085180648,0.11337519432093197,0.2343298065294129,0,0.1,5,50,301,0.945,0.9950974653683731,"{'seed': 25, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,72,175,0.3,438.5,71.3050495194668,20,2,0.47874328609334815,20,400,400,60.79271018540295,0,41,116
400.0,0,10.236842105263158,0.07378901035949278,0.13240424687314248,0.2893795269750656,0,0.1,5,44,265,0.9725,0.9929131577038002,"{'seed': 26, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,62,152,0.3,435.45,76.62890980193542,20,2,0.5144877724026206,20,400,400,60.792710185403415,0,28,124
400.0,0,10.194736842105264,0.07999495192846798,0.11715729056488837,0.311627659810861,0,0.1,5,43,179,0.9575,0.9954525440651704,"{'seed': 27, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,65,180,0.3,438.55,70.54708706433881,20,2,0.4736543135879105,20,400,400,60.792710185403045,0,31,90
400.0,0,9.042105263157895,0.07493293209709434,0.12130278279846166,0.2684254423057607,0,0.1,5,42,225,0.97,0.9979068974070422,"{'seed': 28, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,61,159,0.3,435.2,75.50786649908446,20,2,0.5069610690586599,20,400,400,60.79271018540283,0,35,117
400.0,0,9.53157894736842,0.07744010851537805,0.1030080780224056,0.26254164434179966,0,0.1,5,59,202,0.9725,0.9940398169672228,"{'seed': 29, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,54,163,0.3,439.6,73.05083360916701,20,2,0.49046450945052844,20,400,400,60.792710185403095,0,22,114
400.0,0,10.136842105263158,0.07646934505595998,0.09756472986169672,0.33396835401905556,0,0.1,5,43,205,0.975,0.9975885656486481,"{'seed': 30, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,58,157,0.3,434.55,74.00218179939623,20,2,0.4968518769915198,20,400,400,60.79271018540292,0,23,110
400.0,0,9.052631578947366,0.07561603242230178,0.14127198479012124,0.27897335704370346,0,0.1,5,54,232,0.965,0.9962983309213413,"{'seed': 31, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,69,173,0.3,434.95,74.83842818039155,20,2,0.5024664490746592,20,400,400,60.79271018540707,0,30,142
400.0,0,9.363157894736842,0.07695269238014542,0.1399374709200201,0.2833442095327482,0,0.1,5,43,181,0.98,0.9983137322142887,"{'seed': 32, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,67,189,0.3,434.4,73.52850142170038,20,2,0.4936715790728497,20,400,400,60.79271018540533,0,26,136
400.0,0,9.726315789473682,0.07406387238689593,0.13515106537170402,0.2830414782242667,0,0.1,5,59,340,0.915,0.991827718964725,"{'seed': 33, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,57,158,0.3,438.75,76.35954501507915,20,2,0.5126792527523831,20,400,400,60.792710185402946,0,26,138
400.0,0,9.463157894736844,0.07970813294220531,0.12207685791421441,0.2796666681775242,0,0.1,5,44,218,0.9775,0.9956736731842862,"{'seed': 34, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,72,181,0.3,434.45,70.8281696708785,20,2,0.475541506874008,20,400,400,60.792710185404,0,37,192
400.0,0,10.18421052631579,0.08024299778132672,0.09075617475021719,0.3235092472714842,0,0.1,5,48,235,0.9775,0.9974610106252062,"{'seed': 35, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,68,172,0.3,435.9,70.30400212853755,20,2,0.4720222372938804,20,400,400,60.79271018540315,0,30,130
400.0,0,10.042105263157895,0.07442850575538877,0.14232608184093892,0.27624886950625355,0,0.1,5,55,304,0.935,0.9898814287848895,"{'seed': 36, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,63,154,0.3,436.4,76.00220431396326,20,2,0.510280061353433,20,400,400,60.792710185405895,0,29,140
400.0,0,10.273684210526316,0.07525764353266724,0.1049664024317902,0.3061253886824113,0,0.1,5,59,274,0.955,0.9963159742967841,"{'seed': 37, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,55,150,0.3,437.65,75.1896492922226,20,2,0.5048245534495825,20,400,400,60.79271018540272,0,28,136
400.0,0,9.347368421052632,0.0751233818861431,0.11943243072108034,0.2775492448579107,0,0.1,5,47,202,0.97,0.9989088788930895,"{'seed': 38, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,65,167,0.3,435.45,75.32122570581697,20,2,0.5057079596745394,20,400,400,60.79271018540297,0,35,116
400.0,0,10.26842105263158,0.08073326705151337,0.11142965052396529,0.3064042725941796,0,0.1,5,43,218,0.9525,0.9927894858839146,"{'seed': 39, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,76,190,0.3,437.2,69.82353824375053,20,2,0.4687963947960304,20,400,400,60.79271018540149,0,34,135
400.0,0,9.226315789473682,0.06838175373981599,0.13241116832337868,0.3027860921895377,0,0.1,5,46,285,0.9625,0.9969286200671408,"{'seed': 0, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,56,132,0.4,436.45,81.92802128922087,20,2,0.5500660948902149,20,400,400,60.79271018540436,0,27,104
400.0,0,9.868421052631579,0.07872146238826976,0.11601477895556585,0.24249304296212257,0,0.1,5,44,242,0.945,0.9867394170717148,"{'seed': 1, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,60,155,0.4,434.65,71.79510681372747,20,2,0.4820335389016784,20,400,400,60.792710185400715,0,27,113
400.0,0,8.58421052631579,0.06793826438501739,0.13991508606427544,0.24981638521056532,0,0.1,5,54,194,0.9675,0.9946193286921587,"{'seed': 2, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,47,126,0.4,436.95,82.36264085691674,20,2,0.5529841378821647,20,400,400,60.7927101854015,0,18,99
400.0,0,9.068421052631578,0.06701518379427623,0.1434516324897241,0.23956937981116305,0,0.1,5,51,321,0.9275,0.9948413227289117,"{'seed': 3, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,56,145,0.4,437.9,83.26725983584319,20,2,0.5590577647227919,20,400,400,60.79271018540164,0,22,145
400.0,0,9.97894736842105,0.07379749284910099,0.12350010596204167,0.21605451377827772,0,0.1,5,57,306,0.9375,0.9914867179423018,"{'seed': 4, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,150,0.4,435.3,76.6205969621135,20,2,0.5144319598580885,20,400,400,60.792710185401035,0,32,126
400.0,0,9.399999999999997,0.07025280232694008,0.13394203747928066,0.2897881103101766,0,0.1,5,46,366,0.915,0.9931059112401005,"{'seed': 5, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,62,156,0.4,439.85,80.09439367384236,20,2,0.5377550886434699,20,400,400,60.792710185405596,0,27,122
400.0,0,10.110526315789473,0.07998835535694254,0.10909233319215403,0.2410179572015065,0,0.1,5,42,262,0.9775,0.9970106408990328,"{'seed': 6, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,66,174,0.4,439.35,70.55355170442701,20,2,0.47369771728879284,20,400,400,60.79271018540027,0,35,127
400.0,0,9.805263157894737,0.07338029190349202,0.12181823475771633,0.28962280587944245,0,0.1,5,57,343,0.9175,0.9896536684095104,"{'seed': 7, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,65,171,0.4,435.75,77.02945388879706,20,2,0.5171770320506595,20,400,400,60.7927101853956,0,32,128
400.0,0,10.042105263157893,0.06827518694563844,0.12011790612559874,0.27033615745598005,0,0.1,5,42,254,0.96,0.9962662727048393,"{'seed': 8, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,52,140,0.4,437.05,82.03245674750488,20,2,0.5507672762907342,20,400,400,60.79271018540024,0,21,89
400.0,0,9.642105263157893,0.07666624832673756,0.10949189862165701,0.2395239345198498,0,0.1,5,45,217,0.9775,0.9940298534044932,"{'seed': 9, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,66,165,0.4,434.85,73.80921659404306,20,2,0.495556305399646,20,400,400,60.7927101854065,0,35,143
400.0,0,10.078947368421051,0.07003304257906814,0.1151965576118594,0.2730413971265389,0,0.1,5,56,283,0.95,0.9929231243769723,"{'seed': 10, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,51,135,0.4,437.35,80.30975822675428,20,2,0.539201049826648,20,400,400,60.79271018540454,0,22,109
400.0,0,9.842105263157894,0.07448335082064386,0.11432674885234795,0.24202340599758693,0,0.1,5,55,272,0.9325,0.9946762697798087,"{'seed': 11, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,62,161,0.4,435.95,75.94845614999667,20,2,0.5099191952884317,20,400,400,60.79271018539909,0,37,129
400.0,0,9.821052631578947,0.07413453219764676,0.13049431293534985,0.22297245520558567,0,0.1,5,54,341,0.9175,0.9913750400728225,"{'seed': 12, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,69,167,0.4,437.2,76.29029840055003,20,2,0.512214329832961,20,400,400,60.79271018540571,0,41,148
400.0,0,9.85263157894737,0.06958190780251043,0.11924532219555466,0.3235223500993419,0,0.1,5,62,334,0.94,0.9961042232784774,"{'seed': 13, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,55,142,0.4,438.85,80.7518703077734,20,2,0.5421693976774236,20,400,400,60.79271018540145,0,25,123
400.0,0,10.200000000000001,0.07896372957521115,0.112909329251812,0.27049987783624907,0,0.1,5,60,351,0.91,0.9801915098180912,"{'seed': 14, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,166,0.4,436.05,71.5576849705314,20,2,0.480439484705383,20,400,400,60.79271018540332,0,39,184
400.0,0,10.194736842105263,0.07982214614997883,0.1320604059124611,0.2685953236100364,0,0.1,5,51,238,0.95,0.9951324080507047,"{'seed': 15, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,166,0.4,438.2,70.71643672726353,20,2,0.4747913300358694,20,400,400,60.79271018540522,0,24,117
400.0,0,9.742105263157898,0.06668106976666886,0.12843228663266032,0.24939230943043988,0,0.1,5,51,236,0.9775,0.9966715376223524,"{'seed': 16, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,53,136,0.4,436.45,83.59469158289058,20,2,0.5612561469076617,20,400,400,60.792710185398434,0,20,147
400.0,0,8.98421052631579,0.06546402690759937,0.12403017097571381,0.22877322093940208,0,0.1,5,45,-1,0.8825,0.9844748037762131,"{'seed': 17, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,49,123,0.4,440.4,84.78739358478096,20,2,0.56926396794646,20,400,400,60.79271018539935,0,21,93
400.0,0,9.884210526315789,0.07276657762749221,0.1245849514050917,0.32044192851964853,0,0.1,5,51,366,0.935,0.9861645592549413,"{'seed': 18, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,55,138,0.4,435.7,77.63089387929054,20,2,0.5212151101303168,20,400,400,60.792710185401205,0,23,117
400.0,0,7.910526315789473,0.05864458797729135,0.12464746120907086,0.277821818869261,0,0.1,5,35,227,0.9425,0.9959238666072269,"{'seed': 19, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,57,127,0.4,435.4,91.47044373648232,20,2,0.6141340775994798,20,400,400,60.79271018539915,0,29,94
400.0,0,9.426315789473684,0.07692442239579227,0.1198777554572193,0.28707043144803335,0,0.1,5,44,197,0.9725,0.9949778115828083,"{'seed': 20, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,73,174,0.4,435.25,73.55620600636954,20,2,0.4938575881141872,20,400,400,60.79271018540658,0,40,111
400.0,0,9.368421052631579,0.07480445804620107,0.14598530102637117,0.2658180253386267,0,0.1,5,50,229,0.9675,0.9973768640423026,"{'seed': 21, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,75,178,0.4,439.0,75.63377106896286,20,2,0.5078063944307513,20,400,400,60.79271018540408,0,40,142
400.0,0,9.24736842105263,0.0697606033200919,0.12431521897876505,0.27820499794045467,0,0.1,5,46,292,0.9425,0.9928850815579243,"{'seed': 22, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,62,148,0.4,433.8,80.57674870055487,20,2,0.5409936282996072,20,400,400,60.79271018540609,0,26,121
400.0,0,9.231578947368423,0.07377841320046784,0.12333355755774018,0.2769164058768747,0,0.1,5,47,215,0.985,0.9957944900177188,"{'seed': 23, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,57,153,0.4,434.45,76.63929501777164,20,2,0.5145574989141614,20,400,400,60.79271018540005,0,30,183
400.0,0,9.63684210526316,0.07843689018239511,0.11429535390598936,0.23298460813410354,0,0.1,5,48,236,0.97,0.9914876709115565,"{'seed': 24, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,73,181,0.4,437.95,72.07398757548317,20,2,0.4839059489653595,20,400,400,60.7927101854002,0,42,186
400.0,0,10.31578947368421,0.07638613361316582,0.12166541789881875,0.2485621417450075,0,0.1,5,58,307,0.93,0.9904108117657915,"{'seed': 25, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,66,164,0.4,438.5,74.0837290133346,20,2,0.49739938633953495,20,400,400,60.79271018540295,0,35,151
400.0,0,9.989473684210525,0.07098633995869649,0.13162558873864755,0.2765339546710845,0,0.1,5,49,283,0.955,0.9852986397382859,"{'seed': 26, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,58,150,0.4,435.45,79.3755267947158,20,2,0.5329286044842882,20,400,400,60.792710185403415,0,29,166
400.0,0,10.231578947368423,0.07505663572578032,0.11928780610044872,0.25881051652141956,0,0.1,5,43,250,0.95,0.9936929265265784,"{'seed': 27, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,59,162,0.4,438.55,75.38663694297273,20,2,0.5061471318065882,20,400,400,60.792710185403045,0,29,88
400.0,0,8.963157894736844,0.07174464171814429,0.13247496170689915,0.20252390628876782,0,0.1,5,45,325,0.95,0.9964525209761277,"{'seed': 28, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,58,151,0.4,435.2,78.63239107045547,20,2,0.5279391788960172,20,400,400,60.79271018540283,0,33,124
400.0,0,10.121052631578946,0.07616067160680502,0.10337497176348467,0.20692993146399447,0,0.1,5,59,294,0.94,0.9866659950273805,"{'seed': 29, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,51,154,0.4,439.6,74.30468177956858,20,2,0.4988828668797074,20,400,400,60.792710185403095,0,23,128
400.0,0,10.036842105263158,0.07332211802088828,0.10728115992346385,0.26622253302707505,0,0.1,5,51,375,0.9225,0.9894112279171343,"{'seed': 30, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,54,148,0.4,434.55,77.08646429376651,20,2,0.5175598008559005,20,400,400,60.79271018540292,0,23,142
400.0,0,9.331578947368424,0.07325002393846798,0.13679840564898776,0.24352920009123033,0,0.1,5,56,260,0.9725,0.9978524457072,"{'seed': 31, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,66,160,0.4,434.95,77.15711649454863,20,2,0.5180341609046986,20,400,400,60.79271018540707,0,28,136
400.0,0,9.71578947368421,0.07358345338713186,0.1308594168864752,0.2286248877392813,0,0.1,5,45,204,0.9775,0.9989620274221568,"{'seed': 32, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,62,166,0.4,434.4,76.83035563485366,20,2,0.5158402830686944,20,400,400,60.79271018540533,0,26,134
400.0,0,9.76842105263158,0.07164518315805854,0.13303820025050211,0.2359768271344367,0,0.1,5,58,316,0.9525,0.9890299983340833,"{'seed': 33, 'std': 5, 'number_gaussians': 6, 'initCellFunc': 'multipleGaussians'}",0.02,55,148,0.4,438.75,78.72986045933979,20,2,0.5285935899909171,20,400,400,60.792710185402946,0,25,127
