Step,agent_generation,avg_distance_between_agents,avg_knowledge_on_grid,avgcurrentAgentKnowledge,best_knowledge,constant_population,epsilon,error_imbalance,explored_percentage,explored_weighted_by_initial_knowledge,generation_params,harvest,initial_curiosity,mean_age,mean_prestige,number_agents,number_connection,size,step_limit,steps,stored_percentage,totalInitialKnowledge,total_initial_knowledge,use_distance
400.0,0,9.742105263157894,0.33487904096219284,0.34347346720834426,0.8655943195357901,0,0.1,5,0.9975,0.9999037113945572,"{'seed': 24, 'initCellFunc': 'randominit'}",0.02,0.2,437.95,183.3596760945576,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 179]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 175]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",208.79230050510492,208.79230050510492,0
400.0,0,10.21578947368421,0.3145583045429185,0.3495342855069363,0.7942716231151862,0,0.1,5,0.9975,0.99955147942471,"{'seed': 25, 'initCellFunc': 'randominit'}",0.02,0.2,438.5,177.22646760575256,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 189]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 169]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.1606555338011,198.1606555338011,0
400.0,0,10.047368421052633,0.3208786207071615,0.34169595077329706,0.8206521244353965,0,0.1,5,0.9975,0.9984528701728991,"{'seed': 26, 'initCellFunc': 'randominit'}",0.02,0.2,435.45,180.4561671578032,20,2,20,400,400,"[('explored_percentage', [[0.5, 40], [0.9, 171]]), ('explored_weighted_by_initial_knowledge', [[0.5, 37], [0.9, 163]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.00702671462136,202.00702671462136,0
400.0,0,8.931578947368422,0.3201868960808402,0.35806770088485557,0.7326884884604841,0,0.1,5,0.995,0.9974541011098881,"{'seed': 27, 'initCellFunc': 'randominit'}",0.02,0.2,438.55,182.82126787417658,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 234]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 220]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.69568409526553,202.69568409526553,0
400.0,0,9.24736842105263,0.3257349112005173,0.33508079995075635,0.8378250344779641,0,0.1,5,0.9925,0.9988266733324385,"{'seed': 28, 'initCellFunc': 'randominit'}",0.02,0.2,435.2,181.63721560449952,20,2,20,400,400,"[('explored_percentage', [[0.5, 39], [0.9, 153]]), ('explored_weighted_by_initial_knowledge', [[0.5, 37], [0.9, 136]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.43160350245162,204.43160350245162,0
400.0,0,10.073684210526315,0.29764999506275847,0.3309501247619097,0.9262519197094021,0,0.1,5,1.0,0.9999999999999994,"{'seed': 29, 'initCellFunc': 'randominit'}",0.02,0.2,439.6,172.76866529315578,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 175]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 158]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",189.57782059373858,189.57782059373858,0
400.0,0,9.75263157894737,0.30638265950566124,0.31708837054042405,0.8392205203294698,0,0.1,5,1.0,1.0000000000000004,"{'seed': 30, 'initCellFunc': 'randominit'}",0.02,0.2,434.55,173.6769511382062,20,2,20,400,400,"[('explored_percentage', [[0.5, 41], [0.9, 193]]), ('explored_weighted_by_initial_knowledge', [[0.5, 36], [0.9, 181]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.44161528724658,193.44161528724658,0
400.0,0,9.38421052631579,0.3234135727582953,0.3708715747131999,0.7949311135596243,0,0.1,5,0.9975,0.9976122892607254,"{'seed': 31, 'initCellFunc': 'randominit'}",0.02,0.2,434.95,181.4810219041422,20,2,20,400,400,"[('explored_percentage', [[0.5, 53], [0.9, 194]]), ('explored_weighted_by_initial_knowledge', [[0.5, 52], [0.9, 188]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.43931559480475,203.43931559480475,0
400.0,0,10.042105263157895,0.3331493169698255,0.3905064960542979,0.7651790961214237,0,0.1,5,0.9975,0.9983460075324627,"{'seed': 32, 'initCellFunc': 'randominit'}",0.02,0.2,434.4,186.32843912257673,20,2,20,400,400,"[('explored_percentage', [[0.5, 45], [0.9, 169]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 160]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",209.31215091959422,209.31215091959422,0
400.0,0,10.026315789473687,0.32598341548083226,0.3278163400063481,0.8493512136115533,0,0.1,5,0.995,0.9974015615264986,"{'seed': 33, 'initCellFunc': 'randominit'}",0.02,0.2,438.75,178.83708062007145,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 200]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 183]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.38809297603567,203.38809297603567,0
400.0,0,10.426315789473685,0.33264759164885865,0.37314579874210774,0.8591848254026416,0,0.1,5,0.9925,0.9949837015097839,"{'seed': 34, 'initCellFunc': 'randominit'}",0.02,0.2,434.45,181.7199124652286,20,2,20,400,400,"[('explored_percentage', [[0.5, 42], [0.9, 171]]), ('explored_weighted_by_initial_knowledge', [[0.5, 37], [0.9, 169]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",207.23042950249365,207.23042950249365,0
400.0,0,9.726315789473686,0.31203622722311014,0.3467037871672292,0.9627059234178027,0,0.1,5,0.985,0.993130677626185,"{'seed': 35, 'initCellFunc': 'randominit'}",0.02,0.2,435.9,178.53251538281273,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 164]]), ('explored_weighted_by_initial_knowledge', [[0.5, 38], [0.9, 150]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.68490533120865,197.68490533120865,0
400.0,0,10.136842105263158,0.3043809907149219,0.37669513661521853,0.8378671727102193,0,0.1,5,0.9925,0.9985840872530878,"{'seed': 36, 'initCellFunc': 'randominit'}",0.02,0.2,436.4,178.65762272288416,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 175]]), ('explored_weighted_by_initial_knowledge', [[0.5, 50], [0.9, 155]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.67387494837044,194.67387494837044,0
400.0,0,9.978947368421053,0.3368695194591056,0.38064482918337184,0.8225544310973438,0,0.1,5,0.9875,0.9955885562033054,"{'seed': 37, 'initCellFunc': 'randominit'}",0.02,0.2,437.65,187.84162456324086,20,2,20,400,400,"[('explored_percentage', [[0.5, 56], [0.9, 250]]), ('explored_weighted_by_initial_knowledge', [[0.5, 52], [0.9, 183]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",211.41785862578138,211.41785862578138,0
400.0,0,10.152631578947368,0.3028621682173459,0.3990696409989361,0.7932602588961029,0,0.1,5,0.9975,0.9992424006580949,"{'seed': 38, 'initCellFunc': 'randominit'}",0.02,0.2,435.45,176.54909716258368,20,2,20,400,400,"[('explored_percentage', [[0.5, 45], [0.9, 179]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 165]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.20572327166659,193.20572327166659,0
400.0,0,10.026315789473685,0.3260670649290616,0.34337568258113155,0.799257671849476,0,0.1,5,0.9975,0.9998603753782789,"{'seed': 39, 'initCellFunc': 'randominit'}",0.02,0.2,437.2,186.2448234419736,20,2,20,400,400,"[('explored_percentage', [[0.5, 44], [0.9, 174]]), ('explored_weighted_by_initial_knowledge', [[0.5, 38], [0.9, 161]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",206.44512125406294,206.44512125406294,0
400.0,0,9.952631578947368,0.3189447058749129,0.426183358871884,0.84045241816871,0,0.1,5,0.995,0.9995079772221807,"{'seed': 0, 'initCellFunc': 'randominit'}",0.02,0.3,436.45,189.1124122700868,20,2,20,400,400,"[('explored_percentage', [[0.5, 45], [0.9, 200]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 173]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.76662205204147,204.76662205204147,0
400.0,0,9.784210526315789,0.30284351287601635,0.355218230838462,0.8868337887184772,0,0.1,5,0.9875,0.9949700106131729,"{'seed': 1, 'initCellFunc': 'randominit'}",0.02,0.3,434.65,179.51258253111214,20,2,20,400,400,"[('explored_percentage', [[0.5, 51], [0.9, 196]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 163]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.40784699984022,194.40784699984022,0
400.0,0,9.9,0.29462770043654535,0.3564757432890611,0.7385486846461307,0,0.1,5,0.9825,0.9952459516507213,"{'seed': 2, 'initCellFunc': 'randominit'}",0.02,0.3,436.95,184.32373478932539,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 172]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 148]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.08525763964897,193.08525763964897,0
400.0,0,10.273684210526316,0.3084641877603261,0.3937389756215587,0.8235174148515135,0,0.1,5,0.9825,0.9906301614142083,"{'seed': 3, 'initCellFunc': 'randominit'}",0.02,0.3,437.9,186.05345801106404,20,2,20,400,400,"[('explored_percentage', [[0.5, 57], [0.9, 189]]), ('explored_weighted_by_initial_knowledge', [[0.5, 51], [0.9, 167]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.32586204742188,199.32586204742188,0
400.0,0,10.226315789473684,0.31338616814360326,0.35025411985012045,0.7943696289787312,0,0.1,5,0.995,0.9968362846912218,"{'seed': 4, 'initCellFunc': 'randominit'}",0.02,0.3,435.3,185.44977667487478,20,2,20,400,400,"[('explored_percentage', [[0.5, 55], [0.9, 198]]), ('explored_weighted_by_initial_knowledge', [[0.5, 50], [0.9, 173]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.0482536553496,201.0482536553496,0
400.0,0,10.236842105263158,0.30207005084722366,0.35367205598915724,0.9270119940629888,0,0.1,5,0.985,0.9908967304146029,"{'seed': 5, 'initCellFunc': 'randominit'}",0.02,0.3,439.85,181.4297672920232,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 219]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 201]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.88098658053175,194.88098658053175,0
400.0,0,10.247368421052633,0.31379155121558705,0.3592439771413619,0.7884730416810325,0,0.1,5,0.99,0.9948182154316701,"{'seed': 6, 'initCellFunc': 'randominit'}",0.02,0.3,439.35,186.96633485835244,20,2,20,400,400,"[('explored_percentage', [[0.5, 43], [0.9, 156]]), ('explored_weighted_by_initial_knowledge', [[0.5, 38], [0.9, 136]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.82941022433795,201.82941022433795,0
400.0,0,9.984210526315792,0.3122997583699614,0.3129694704570029,0.7279061443239329,0,0.1,5,0.9975,0.9998462647400542,"{'seed': 7, 'initCellFunc': 'randominit'}",0.02,0.3,435.75,191.3769794336217,20,2,20,400,400,"[('explored_percentage', [[0.5, 51], [0.9, 160]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 140]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.0329561780343,203.0329561780343,0
400.0,0,9.994736842105263,0.30815651832093277,0.3554795268354779,0.8333211885010455,0,0.1,5,0.99,0.9892984466752319,"{'seed': 8, 'initCellFunc': 'randominit'}",0.02,0.3,437.05,184.01386492195806,20,2,20,400,400,"[('explored_percentage', [[0.5, 45], [0.9, 154]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 148]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.3703072965195,198.3703072965195,0
400.0,0,9.605263157894736,0.3205584494126263,0.39190842276961285,0.8414398195777006,0,0.1,5,0.98,0.9881494090190499,"{'seed': 9, 'initCellFunc': 'randominit'}",0.02,0.3,434.85,191.62688486274914,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 236]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 202]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",206.43843481107075,206.43843481107075,0
400.0,0,9.642105263157895,0.28683794169027815,0.4068038751690811,0.7585655083164453,0,0.1,5,0.985,0.995055863001155,"{'seed': 10, 'initCellFunc': 'randominit'}",0.02,0.3,437.35,182.85265399808307,20,2,20,400,400,"[('explored_percentage', [[0.5, 56], [0.9, 233]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 175]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",189.3689130018596,189.3689130018596,0
400.0,0,10.273684210526316,0.3283197290698434,0.36187460843557906,0.9519135364197484,0,0.1,5,0.9675,0.983573676881908,"{'seed': 11, 'initCellFunc': 'randominit'}",0.02,0.3,435.95,186.46694642243426,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 178]]), ('explored_weighted_by_initial_knowledge', [[0.5, 47], [0.9, 159]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",207.43684935137998,207.43684935137998,0
400.0,0,10.147368421052633,0.30644075684469796,0.38847284520857195,0.7115455570391734,0,0.1,5,0.995,0.9991808649397472,"{'seed': 12, 'initCellFunc': 'randominit'}",0.02,0.3,437.2,185.63017867280317,20,2,20,400,400,"[('explored_percentage', [[0.5, 54], [0.9, 212]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 202]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.3437226043295,198.3437226043295,0
400.0,0,9.705263157894738,0.29497013475975514,0.34081691557002347,0.8518845891448024,0,0.1,5,0.9725,0.9823935230873427,"{'seed': 13, 'initCellFunc': 'randominit'}",0.02,0.3,438.85,180.39661304129172,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 247]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 203]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",191.6193245330007,191.6193245330007,0
400.0,0,10.405263157894737,0.32009810875920536,0.3535079491175327,0.8646384175354715,0,0.1,5,0.98,0.9824137966069437,"{'seed': 14, 'initCellFunc': 'randominit'}",0.02,0.3,436.05,189.04283375925448,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 227]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 190]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",205.19958381358222,205.19958381358222,0
400.0,0,10.010526315789473,0.3100190361442639,0.31526687262996533,0.8711654322013724,0,0.1,5,0.9975,0.9994934854838511,"{'seed': 15, 'initCellFunc': 'randominit'}",0.02,0.3,438.2,184.9265046059762,20,2,20,400,400,"[('explored_percentage', [[0.5, 47], [0.9, 173]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 159]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.48782041932836,199.48782041932836,0
400.0,0,10.131578947368421,0.31152951786262284,0.3233702031997485,0.8761948710563406,0,0.1,5,0.98,0.9897784129057707,"{'seed': 16, 'initCellFunc': 'randominit'}",0.02,0.3,436.45,184.28922524143036,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 231]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 189]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.83189908032688,199.83189908032688,0
400.0,0,9.900000000000002,0.30949137844778,0.34276500201506843,0.8363500784018448,0,0.1,5,0.99,0.9982261679115076,"{'seed': 17, 'initCellFunc': 'randominit'}",0.02,0.3,440.4,184.89338330661843,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 187]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 172]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.263238443038,199.263238443038,0
400.0,0,9.647368421052633,0.3031959157465065,0.33436454427305784,0.7730092522975601,0,0.1,5,0.995,0.9979968283310969,"{'seed': 18, 'initCellFunc': 'randominit'}",0.02,0.3,435.7,184.05910826834887,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 155]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 127]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.40453293874518,196.40453293874518,0
400.0,0,10.26315789473684,0.3135274266425969,0.38342252033685476,0.7665147881221849,0,0.1,5,0.99,0.9975159011502911,"{'seed': 19, 'initCellFunc': 'randominit'}",0.02,0.3,435.4,187.53895029842607,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 202]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 179]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.957480982927,201.957480982927,0
400.0,0,9.84736842105263,0.2924215523468334,0.2852179141407253,0.7831466826470133,0,0.1,5,0.99,0.9956558869862676,"{'seed': 20, 'initCellFunc': 'randominit'}",0.02,0.3,435.25,181.31756775027768,20,2,20,400,400,"[('explored_percentage', [[0.5, 57], [0.9, 193]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 153]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",190.97579144905092,190.97579144905092,0
400.0,0,10.23157894736842,0.3097708869238633,0.3660444863664,0.8331864821289461,0,0.1,5,0.9925,0.9986839803232435,"{'seed': 21, 'initCellFunc': 'randominit'}",0.02,0.3,439.0,182.6621460523477,20,2,20,400,400,"[('explored_percentage', [[0.5, 47], [0.9, 171]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 147]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.4643327500955,198.4643327500955,0
400.0,0,9.689473684210528,0.30109491286097034,0.3589227492622313,0.7475046731885091,0,0.1,5,0.9675,0.9828961931513579,"{'seed': 22, 'initCellFunc': 'randominit'}",0.02,0.3,433.8,180.9443493626862,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 177]]), ('explored_weighted_by_initial_knowledge', [[0.5, 41], [0.9, 138]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.292801618954,194.292801618954,0
400.0,0,10.110526315789473,0.3286690251618481,0.38639598938278646,0.8939453192017132,0,0.1,5,0.9825,0.9857034498370054,"{'seed': 23, 'initCellFunc': 'randominit'}",0.02,0.3,434.45,192.06337527075777,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 214]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 197]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",209.860824460967,209.860824460967,0
400.0,0,10.08421052631579,0.3297864175723633,0.3902788141428327,0.8425066405348204,0,0.1,5,0.9725,0.986234690553283,"{'seed': 24, 'initCellFunc': 'randominit'}",0.02,0.3,437.95,193.11902784536727,20,2,20,400,400,"[('explored_percentage', [[0.5, 51], [0.9, 184]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",210.7386600270545,210.7386600270545,0
400.0,0,10.210526315789473,0.33011581812124374,0.4523485178112475,0.9477198340271352,0,0.1,5,0.9925,0.9924671492133681,"{'seed': 25, 'initCellFunc': 'randominit'}",0.02,0.3,438.5,189.38347654603328,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 173]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 173]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",209.34570543055187,209.34570543055187,0
400.0,0,10.210526315789474,0.32402637476805213,0.3779624850549018,0.8044184588713436,0,0.1,5,0.995,0.9988254618833722,"{'seed': 26, 'initCellFunc': 'randominit'}",0.02,0.3,435.45,190.8314439302074,20,2,20,400,400,"[('explored_percentage', [[0.5, 39], [0.9, 168]]), ('explored_weighted_by_initial_knowledge', [[0.5, 36], [0.9, 162]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",207.5009351848565,207.5009351848565,0
400.0,0,10.205263157894736,0.3017617479454753,0.30831669999306155,0.6541205764967624,0,0.1,5,0.995,0.9981759357368213,"{'seed': 27, 'initCellFunc': 'randominit'}",0.02,0.3,438.55,185.09371842579725,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 197]]), ('explored_weighted_by_initial_knowledge', [[0.5, 47], [0.9, 174]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.25315567851547,196.25315567851547,0
400.0,0,10.026315789473683,0.3280165112192163,0.3478518820483575,0.8104133812812114,0,0.1,5,0.9875,0.9979062231774537,"{'seed': 28, 'initCellFunc': 'randominit'}",0.02,0.3,435.2,193.72043905493788,20,2,20,400,400,"[('explored_percentage', [[0.5, 44], [0.9, 201]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 185]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",210.27617144888578,210.27617144888578,0
400.0,0,9.531578947368422,0.29636614994834826,0.27446538721903,0.7745844795678135,0,0.1,5,0.9875,0.9942680498358861,"{'seed': 29, 'initCellFunc': 'randominit'}",0.02,0.3,439.6,183.19987143505557,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 157]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 139]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.32191770793375,193.32191770793375,0
400.0,0,9.884210526315789,0.3032205752886834,0.30417588709018795,0.8153163189381119,0,0.1,5,0.99,0.9969521961137443,"{'seed': 30, 'initCellFunc': 'randominit'}",0.02,0.3,434.55,186.50608949470978,20,2,20,400,400,"[('explored_percentage', [[0.5, 43], [0.9, 184]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 166]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.41316460311023,197.41316460311023,0
400.0,0,9.426315789473685,0.3173875708872238,0.36164338747812863,0.9097509133207111,0,0.1,5,0.9925,0.9940677798834857,"{'seed': 31, 'initCellFunc': 'randominit'}",0.02,0.3,434.95,185.0304682632916,20,2,20,400,400,"[('explored_percentage', [[0.5, 51], [0.9, 187]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 182]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.47766846235552,202.47766846235552,0
400.0,0,10.094736842105263,0.318593554397175,0.34003855976232283,0.7471919756601542,0,0.1,5,0.9925,0.9994990726996451,"{'seed': 32, 'initCellFunc': 'randominit'}",0.02,0.3,434.4,186.84259856454875,20,2,20,400,400,"[('explored_percentage', [[0.5, 51], [0.9, 178]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.6997068872573,203.6997068872573,0
400.0,0,10.099999999999998,0.32016087624514333,0.41162460405361845,0.7456211736534861,0,0.1,5,0.9925,0.9979678250186129,"{'seed': 33, 'initCellFunc': 'randominit'}",0.02,0.3,438.75,188.4055958277306,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 200]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 180]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.96459369304958,204.96459369304958,0
400.0,0,9.789473684210526,0.3133475857871673,0.35408067776311736,0.7958897102877013,0,0.1,5,0.985,0.9945078651693708,"{'seed': 34, 'initCellFunc': 'randominit'}",0.02,0.3,434.45,191.42997534750273,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 209]]), ('explored_weighted_by_initial_knowledge', [[0.5, 41], [0.9, 166]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.47371813017406,203.47371813017406,0
400.0,0,9.926315789473685,0.32708646452418866,0.357407689628625,0.8557270816617738,0,0.1,5,0.985,0.991622263809873,"{'seed': 35, 'initCellFunc': 'randominit'}",0.02,0.3,435.9,196.06767123671597,20,2,20,400,400,"[('explored_percentage', [[0.5, 53], [0.9, 202]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 200]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",210.86220672262098,210.86220672262098,0
400.0,0,9.926315789473684,0.31892368502000534,0.38324053195083757,0.739396085974391,0,0.1,5,0.9875,0.9979008403083691,"{'seed': 36, 'initCellFunc': 'randominit'}",0.02,0.3,436.4,194.00494048807212,20,2,20,400,400,"[('explored_percentage', [[0.5, 53], [0.9, 188]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 167]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",206.7551640031336,206.7551640031336,0
400.0,0,9.926315789473684,0.3066232497637462,0.36549280432272546,0.7067361744865113,0,0.1,5,0.995,0.9996729127331359,"{'seed': 37, 'initCellFunc': 'randominit'}",0.02,0.3,437.65,188.99488384171894,20,2,20,400,400,"[('explored_percentage', [[0.5, 54], [0.9, 163]]), ('explored_weighted_by_initial_knowledge', [[0.5, 54], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.79006882048574,199.79006882048574,0
400.0,0,9.957894736842107,0.3050085605805737,0.34180478771232875,0.7740889626451989,0,0.1,5,0.9925,0.9956934089128429,"{'seed': 38, 'initCellFunc': 'randominit'}",0.02,0.3,435.45,183.611154794951,20,2,20,400,400,"[('explored_percentage', [[0.5, 60], [0.9, 201]]), ('explored_weighted_by_initial_knowledge', [[0.5, 52], [0.9, 181]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.94675271996445,196.94675271996445,0
400.0,0,9.505263157894738,0.29414638712296737,0.34594044130471885,0.6803131385109681,0,0.1,5,0.995,0.9954107915509143,"{'seed': 39, 'initCellFunc': 'randominit'}",0.02,0.3,437.2,186.85303960607672,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 180]]), ('explored_weighted_by_initial_knowledge', [[0.5, 36], [0.9, 154]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.9251016271777,193.9251016271777,0
400.0,0,10.410526315789477,0.2973139496173634,0.35814654975469384,0.7663924918588958,0,0.1,5,0.99,0.9957211846954931,"{'seed': 0, 'initCellFunc': 'randominit'}",0.02,0.4,436.45,190.43649753035282,20,2,20,400,400,"[('explored_percentage', [[0.5, 45], [0.9, 189]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 158]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.65476251239562,196.65476251239562,0
400.0,0,10.03157894736842,0.3167711611739139,0.35978514536232997,0.85012215087264,0,0.1,5,0.99,0.9969095525193643,"{'seed': 1, 'initCellFunc': 'randominit'}",0.02,0.4,434.65,193.68591902333986,20,2,20,400,400,"[('explored_percentage', [[0.5, 47], [0.9, 200]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 174]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",205.76394162194916,205.76394162194916,0
